Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Fill (product.metafields.custom.fill),Designer (product.metafields.custom.designer),Shape (product.metafields.custom.shape)
Kairos - Mirta Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle distressing lends even sophistication to the classic medallion motifs on our Jaipur Living Kairos Mirta rug. Of course, its polyester construction and playful palette grant this floor covering practicality and a touch of fun.</p><ul><li>The design is printed directly onto the flat polyester surface. No pile ensures durability in a kid- and pet-friendly household.</li><li>Because of its synthetic makeup, the family-friendly Kairos collection is extremely easy to maintain and naturally resistant to stains. </li><li> A mix of traditional and Moroccan elements lend timeless charm to this playful, pink-and-blue hued floor covering, no matter if it's placed in your entryway or master suite. </li><li> Our polyester indoor rug is incredibly comfortable and durable thanks to its low pile of power-loomed yarns. </li><li> Vacuuming your rug regularly is the easiest way to maintain healthy fibers and prolong its life.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Pink, Blue ",Size,"7'6"" x 9'6"" Rectangular",780.00,362.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/18904/142430/229296/ws_kar07_rug146965_rnr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/18904/142430/229296/ws_kar07.jpg",1.0,Mirta,"Pink, Blue (KAR-07)",Bohemian,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Kairos - Mirta Area Rug,"<div class=""product-overview-data"">
<p><p>Subtle distressing lends even sophistication to the classic medallion motifs on our Jaipur Living Kairos Mirta rug. Of course, its polyester construction and playful palette grant this floor covering practicality and a touch of fun.</p><ul><li>The design is printed directly onto the flat polyester surface. No pile ensures durability in a kid- and pet-friendly household.</li><li>Because of its synthetic makeup, the family-friendly Kairos collection is extremely easy to maintain and naturally resistant to stains. </li><li> A mix of traditional and Moroccan elements lend timeless charm to this playful, pink-and-blue hued floor covering, no matter if it's placed in your entryway or master suite. </li><li> Our polyester indoor rug is incredibly comfortable and durable thanks to its low pile of power-loomed yarns. </li><li> Vacuuming your rug regularly is the easiest way to maintain healthy fibers and prolong its life.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Pink, Blue ",Size,9' x 12' Rectangular,"1,350.00",625.5,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/18904/142430/229296/ws_kar07_rug146965_rnr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/18904/142430/229296/ws_kar07.jpg",1.0,Mirta,"Pink, Blue (KAR-07)",Bohemian,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Cardamom - Idina Area Rug,"<div class=""product-overview-data"">
<p><p>Showcasing distressed motifs and warm hues, the Vibe by Jaipur Living Cardamom Idina area rug bestows vintage charm and beauty to your home. Even better, it's hand-tufted of pure wool, resulting in supreme comfort underfoot.</p><ul><li>Our Cardamom collection is a true work of art as each rug is painstakingly hand-tufted of 100% wool. </li><li> Warm, sun-faded tones and a vintage-inspired Turkish design lend timeless appeal to our traditional floor covering, which is the ideal backdrop for living rooms, master suites, and home offices. </li><li> A high pile of wool yarns is masterfully hand-tufted by artisans to create our soft indoor area rug. </li><li> Prolong the life of your rug by thoroughly vacuuming it to remove dirt and debris.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dusty Rose, Dark Blue, Beige ",Size,"18"" x 18"" sample",65.00,42.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_rug147134_lsq.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_06162021.jpg",1.0,Idina,"Dusty Rose, Dark Blue, Beige (COM-09)",Traditional / Oriental,100% Wool,Hand-Tufted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_06162021.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_rug147134_ls1_sq.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_4_06162021.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_rug147134_ls2_sq.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_3_06162021.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_2_06162021.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_1_06162021.jpg",,,,,,,,,,,,,,,,,
Cardamom - Idina Area Rug,"<div class=""product-overview-data"">
<p><p>Showcasing distressed motifs and warm hues, the Vibe by Jaipur Living Cardamom Idina area rug bestows vintage charm and beauty to your home. Even better, it's hand-tufted of pure wool, resulting in supreme comfort underfoot.</p><ul><li>Our Cardamom collection is a true work of art as each rug is painstakingly hand-tufted of 100% wool. </li><li> Warm, sun-faded tones and a vintage-inspired Turkish design lend timeless appeal to our traditional floor covering, which is the ideal backdrop for living rooms, master suites, and home offices. </li><li> A high pile of wool yarns is masterfully hand-tufted by artisans to create our soft indoor area rug. </li><li> Prolong the life of your rug by thoroughly vacuuming it to remove dirt and debris.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dusty Rose, Dark Blue, Beige ",Size,5' x 8' Rectangular,510.00,249.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_1_06162021.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_06162021.jpg",1.0,Idina,"Dusty Rose, Dark Blue, Beige (COM-09)",Traditional / Oriental,100% Wool,Hand-Tufted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Cardamom - Idina Area Rug,"<div class=""product-overview-data"">
<p><p>Showcasing distressed motifs and warm hues, the Vibe by Jaipur Living Cardamom Idina area rug bestows vintage charm and beauty to your home. Even better, it's hand-tufted of pure wool, resulting in supreme comfort underfoot.</p><ul><li>Our Cardamom collection is a true work of art as each rug is painstakingly hand-tufted of 100% wool. </li><li> Warm, sun-faded tones and a vintage-inspired Turkish design lend timeless appeal to our traditional floor covering, which is the ideal backdrop for living rooms, master suites, and home offices. </li><li> A high pile of wool yarns is masterfully hand-tufted by artisans to create our soft indoor area rug. </li><li> Prolong the life of your rug by thoroughly vacuuming it to remove dirt and debris.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dusty Rose, Dark Blue, Beige ",Size,8' x 10' Rectangular,"1,015.00",495.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_1_06162021.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_06162021.jpg",1.0,Idina,"Dusty Rose, Dark Blue, Beige (COM-09)",Traditional / Oriental,100% Wool,Hand-Tufted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Cardamom - Idina Area Rug,"<div class=""product-overview-data"">
<p><p>Showcasing distressed motifs and warm hues, the Vibe by Jaipur Living Cardamom Idina area rug bestows vintage charm and beauty to your home. Even better, it's hand-tufted of pure wool, resulting in supreme comfort underfoot.</p><ul><li>Our Cardamom collection is a true work of art as each rug is painstakingly hand-tufted of 100% wool. </li><li> Warm, sun-faded tones and a vintage-inspired Turkish design lend timeless appeal to our traditional floor covering, which is the ideal backdrop for living rooms, master suites, and home offices. </li><li> A high pile of wool yarns is masterfully hand-tufted by artisans to create our soft indoor area rug. </li><li> Prolong the life of your rug by thoroughly vacuuming it to remove dirt and debris.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dusty Rose, Dark Blue, Beige ",Size,9' x 12' Rectangular,"1,570.00",762.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_1_06162021.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_06162021.jpg",1.0,Idina,"Dusty Rose, Dark Blue, Beige (COM-09)",Traditional / Oriental,100% Wool,Hand-Tufted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Cardamom - Idina Area Rug,"<div class=""product-overview-data"">
<p><p>Showcasing distressed motifs and warm hues, the Vibe by Jaipur Living Cardamom Idina area rug bestows vintage charm and beauty to your home. Even better, it's hand-tufted of pure wool, resulting in supreme comfort underfoot.</p><ul><li>Our Cardamom collection is a true work of art as each rug is painstakingly hand-tufted of 100% wool. </li><li> Warm, sun-faded tones and a vintage-inspired Turkish design lend timeless appeal to our traditional floor covering, which is the ideal backdrop for living rooms, master suites, and home offices. </li><li> A high pile of wool yarns is masterfully hand-tufted by artisans to create our soft indoor area rug. </li><li> Prolong the life of your rug by thoroughly vacuuming it to remove dirt and debris.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dusty Rose, Dark Blue, Beige ",Size,10' x 14' Rectangular,"2,035.00","1,005.75","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_1_06162021.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19173/143395/230741/ws_com09_06162021.jpg",1.0,Idina,"Dusty Rose, Dark Blue, Beige (COM-09)",Traditional / Oriental,100% Wool,Hand-Tufted,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Lumal - Orame Area Rug,"<div class=""product-overview-data"">
<p><p>Vintage styling is easier to enjoy than ever before with the Orame area rug by Jaipur Living. This piece is part of the easy-upkeep Lumal collection, a series of area rugs that combine classic patterns with modern construction techniques for go-anywhere appeal.</p><ul><li>Lumal collection area rugs are machine washable for effortless upkeep right at home. These rugs are ideal for function-forward placements like dining rooms, entryways, and hallways. </li><li> Orame features a classic medallion and border pattern filled with southwestern rug motifs. Light neutral coloration makes this rug easy to coordinate with a wide range of decor themes. </li><li> This piece is power loomed with a 100% polyester rug surface that resists staining and fading. The flat texture allows for easy cleanup while remaining soft and comfortable underfoot. </li><li> Wash on a gentle cycle using cool water. Lay flat or hang to dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Mauve, Light Blue ",Size,"2'6"" x 8' Rectangular runner",159.00,75.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_3735_8b83f1f5-e223-4cd2-a9cd-b8c277037da3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",1.0,Orame,"Mauve, Light Blue (LML-04)",Traditional / Oriental,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Lumal - Orame Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",,,,,,,,,,,,,,,,,
Lumal - Orame Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_2.jpg",,,,,,,,,,,,,,,,,
Lumal - Orame Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_3.jpg",,,,,,,,,,,,,,,,,
Lumal - Orame Area Rug,"<div class=""product-overview-data"">
<p><p>Vintage styling is easier to enjoy than ever before with the Orame area rug by Jaipur Living. This piece is part of the easy-upkeep Lumal collection, a series of area rugs that combine classic patterns with modern construction techniques for go-anywhere appeal.</p><ul><li>Lumal collection area rugs are machine washable for effortless upkeep right at home. These rugs are ideal for function-forward placements like dining rooms, entryways, and hallways. </li><li> Orame features a classic medallion and border pattern filled with southwestern rug motifs. Light neutral coloration makes this rug easy to coordinate with a wide range of decor themes. </li><li> This piece is power loomed with a 100% polyester rug surface that resists staining and fading. The flat texture allows for easy cleanup while remaining soft and comfortable underfoot. </li><li> Wash on a gentle cycle using cool water. Lay flat or hang to dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Mauve, Light Blue ",Size,4' x 6' Rectangular,230.00,106.50,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",1.0,Orame,"Mauve, Light Blue (LML-04)",Traditional / Oriental,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Lumal - Orame Area Rug,"<div class=""product-overview-data"">
<p><p>Vintage styling is easier to enjoy than ever before with the Orame area rug by Jaipur Living. This piece is part of the easy-upkeep Lumal collection, a series of area rugs that combine classic patterns with modern construction techniques for go-anywhere appeal.</p><ul><li>Lumal collection area rugs are machine washable for effortless upkeep right at home. These rugs are ideal for function-forward placements like dining rooms, entryways, and hallways. </li><li> Orame features a classic medallion and border pattern filled with southwestern rug motifs. Light neutral coloration makes this rug easy to coordinate with a wide range of decor themes. </li><li> This piece is power loomed with a 100% polyester rug surface that resists staining and fading. The flat texture allows for easy cleanup while remaining soft and comfortable underfoot. </li><li> Wash on a gentle cycle using cool water. Lay flat or hang to dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Mauve, Light Blue ",Size,5' x 8' Rectangular,260.00,120.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",1.0,Orame,"Mauve, Light Blue (LML-04)",Traditional / Oriental,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Lumal - Orame Area Rug,"<div class=""product-overview-data"">
<p><p>Vintage styling is easier to enjoy than ever before with the Orame area rug by Jaipur Living. This piece is part of the easy-upkeep Lumal collection, a series of area rugs that combine classic patterns with modern construction techniques for go-anywhere appeal.</p><ul><li>Lumal collection area rugs are machine washable for effortless upkeep right at home. These rugs are ideal for function-forward placements like dining rooms, entryways, and hallways. </li><li> Orame features a classic medallion and border pattern filled with southwestern rug motifs. Light neutral coloration makes this rug easy to coordinate with a wide range of decor themes. </li><li> This piece is power loomed with a 100% polyester rug surface that resists staining and fading. The flat texture allows for easy cleanup while remaining soft and comfortable underfoot. </li><li> Wash on a gentle cycle using cool water. Lay flat or hang to dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Mauve, Light Blue ",Size,6' x 9' Rectangular,325.00,150.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",1.0,Orame,"Mauve, Light Blue (LML-04)",Traditional / Oriental,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Lumal - Orame Area Rug,"<div class=""product-overview-data"">
<p><p>Vintage styling is easier to enjoy than ever before with the Orame area rug by Jaipur Living. This piece is part of the easy-upkeep Lumal collection, a series of area rugs that combine classic patterns with modern construction techniques for go-anywhere appeal.</p><ul><li>Lumal collection area rugs are machine washable for effortless upkeep right at home. These rugs are ideal for function-forward placements like dining rooms, entryways, and hallways. </li><li> Orame features a classic medallion and border pattern filled with southwestern rug motifs. Light neutral coloration makes this rug easy to coordinate with a wide range of decor themes. </li><li> This piece is power loomed with a 100% polyester rug surface that resists staining and fading. The flat texture allows for easy cleanup while remaining soft and comfortable underfoot. </li><li> Wash on a gentle cycle using cool water. Lay flat or hang to dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Mauve, Light Blue ",Size,"7'6"" x 9'10"" Rectangular",505.00,240.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",1.0,Orame,"Mauve, Light Blue (LML-04)",Traditional / Oriental,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Lumal - Orame Area Rug,"<div class=""product-overview-data"">
<p><p>Vintage styling is easier to enjoy than ever before with the Orame area rug by Jaipur Living. This piece is part of the easy-upkeep Lumal collection, a series of area rugs that combine classic patterns with modern construction techniques for go-anywhere appeal.</p><ul><li>Lumal collection area rugs are machine washable for effortless upkeep right at home. These rugs are ideal for function-forward placements like dining rooms, entryways, and hallways. </li><li> Orame features a classic medallion and border pattern filled with southwestern rug motifs. Light neutral coloration makes this rug easy to coordinate with a wide range of decor themes. </li><li> This piece is power loomed with a 100% polyester rug surface that resists staining and fading. The flat texture allows for easy cleanup while remaining soft and comfortable underfoot. </li><li> Wash on a gentle cycle using cool water. Lay flat or hang to dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Mauve, Light Blue ",Size,"8'6"" x 11'9"" Rectangular","1,040.00",487.50,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/21582/150924/242592/ws_lml04_1.jpg",1.0,Orame,"Mauve, Light Blue (LML-04)",Traditional / Oriental,100% Polyester,Machine-Made,"1⁄8"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
